Start,End,Date Time,Language,Survey Location,Include National,Community,Rurality,Gender,Organization,Position,Number of Org,Type. Human Rights,Type. Sexual and Gender Based Violence,Type.Health and Reproductive Rights,Type.Land,Type.Economic and Financial Services,Type.Agriculture,Type.Education,Type.Local Community Participation,Type.Other,Type.NA,Type.Describe Other,"Org Men, Women, or Both",WInfo.To be Treated Equally with All Others,Winfo.To be Free from Violence,WInfo.To be able to Join Groups,Winfo.Right to go Court if any Rights are Violated,Winfo.Right to Education,Winfo.Right_ to Own Property,Winfo.Right to Information,Winfo.Right to Work under Reasonable Hours,Info.National Government Office,Info.Local Government Office,Info.Local/Community NGOs,Info.Educational Institutions,Info.Places of Worship/Religious,Info.Traditional Leaders,Info.Village Elders,Info.Husband,Info.Other Family Members,Info.Friends,Info.Radio,Info.Television,Info.Newspaper,Info.Town Crier,Info.Internet/Cell Phone,Info.Other,Info.OtherExplain,"Seminal:Same F,E,RoS as men?",Seminal.Explain,WI.Women Interested in Info,WI.If not why,WI.National Gov Important,WI.Nat If not why,WI.Local Gov Important,WI.Local If not why,Issue.Don't Know Where to Ask,Issue. Fear of Asking,Issue.Domestic Duties,Issue.Getting to Public Offices (Distance),Issue.Family Nonsupportive,Issue.Confidence,Issue.Mindset of Gov Offical,Issue.Illiteracy,Issue.Women Ignored in Public,Issue.Language,Issue.Culturally Not Allowed,Issue.Safety Concerns,Issue.Information not Important to Women,Issue.Women Not Allowed in Public,Issue.Other,Barrier 1,Original Barrier 1,Barrier 2,Original Barrier 2,Barrier 3,Original Barrier 3,Possible Solutions,How Important.Rights,Rights.Freedom from Violence,Rights./Property Ownership/Land Rights,Rights.How the Justice System Works,Rights.Labor Law/Rights,Rights.Public Participation,Rights.Education,Rights.Marital.Family Rights,Rights.Health and Reproductive Rights,Rights.Freedom of Expression,Rights.Right to Information,Rights.Social Services,Rights.Anti-Discrimination,Rights.Please Explain,How important.Econ,Econ.Access to Banks,Econ.Vocational Training,Econ.Technology Training,Econ.Educational Opportunities,Econ.Job Opportunities,Econ.Land/Property Ownership,Econ.Scholarships,Econ.How to Start a Buisness,Econ.How to Get a Trade License,Econ.Social Development Funds,Econ.Please Explain,Original Most Important Info,Most Important Info,Original Second Important Info,Second Important Info,Original Third Important Info,Third Important Info,Tried.Have Tried to Get Info,Tried.Info Being Sought,Tried.Information Received,Tried.Recieved Ease,Heard of FOI,How Familiar with FOI Law,Anything Else,Enumerator Notes,Other Thoughts,_id,_submission_time,_date_modified
2023-02-17T15:51:34.600Z,2023-02-17T16:25:29.588Z,2023-02-17T16:11:00.000Z,English,Bombali,1,Magbteh,Rural,Male,Magbteh community ,Organizating,500_2000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Both,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Lack of interest ,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,n/a,Illiteracy,Illiteracy ,Information not Important to Women,Lack of interest,Domestic Duties,Domestic work ,Government need to put effort in communication ,Important,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,n/a,Important,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,n/a,"Job opportunities 
",Job Opportunities,Access to bank Leon ,Access to Banks,Social development fund,Social Development Funds,Myself,Human rights issues ,Not Sure,n/a,no,n/a,n/a,Cooperative ,n/a,109691371,2023-02-23T15:59:28,2023-02-23T15:59:28
2023-02-20T17:01:30.268Z,2023-02-20T17:21:57.305Z,2023-02-20T17:21:00.000Z,English,Bombali,1,Robine village ,Rural,Male,Robine Youth Organizating ,Youth leader,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,Both,Somewhat,Somewhat,Somewhat,Somewhat,Not at all,Not at all,Very,Very,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Women are always afraid to ask for information ,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,No additional ,Fear of Asking,Fear of being ignored by government officials ,Confidence,Lack confidence to ask for information ,Illiteracy,Illiteracy ,Government need to put more effort in information destination ,Important,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Information is everything ,Important,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,This could help capacitate women ,Provide job opportunities ,Job Opportunities,Access to bank leons,Access to Banks,How to start a business ,How to Start a Buisness,A Woman I Know,No positive response ,No,n/a,no,n/a,The women need more sensitization ,Highly comparative ,n/a,109691374,2023-02-23T15:59:29,2023-02-23T15:59:29
2023-02-20T17:22:05.287Z,2023-02-20T17:34:03.318Z,2023-02-20T17:42:00.000Z,English,Bombali,1,Robine community ,Rural,Male,The  Robine community ,Financial Secretary ,500_2000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Both,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Because they lack interest ,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Noon ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Very Important,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,This leads to development ,Important,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,This will help women to develop their self ,Educational opportunities ,Education,Job opportunities ,Job Opportunities,How to start a business ,How to Start a Buisness,I Don't Know Anybody,n/a,n/a,n/a,yes,Familiar,More sensitization is needed for women ,Highly comparative ,n/a,109691375,2023-02-23T15:59:30,2023-02-23T15:59:30
2023-02-22T13:16:11.095Z,2023-02-22T13:31:03.040Z,2023-02-22T13:36:00.000Z,Themne,Bombali,1,Took karenneh ,Rural,Female,Women's development group,Women leader,100,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,Women,Not at all,Not at all,Somewhat,Somewhat,Somewhat,Not at all,Not at all,Not at all,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Because they lack interest in doing ,Yes,n/a,n/a,n/a,Yes,n/a,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Noon,Illiteracy,Illiteracy ,Information not Important to Women,Lack interest in seeking for information ,Domestic Duties,Domestic Duties ,More sensitization is needed ,Important,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,This help to develop them,Important,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"All this is need by the women 

","Access to bank loan 
",Access to Banks,Access to scholarships ,Access to Banks,To provide educational opportunities ,Education,Myself,Sexual violence ,Did Not Understand the Question,n/a,yes,Not Familiar,More sensitization is needed in that area ,Yes,n/a,109691377,2023-02-23T15:59:30,2023-02-23T15:59:30
2023-02-22T13:31:33.021Z,2023-02-22T13:49:17.834Z,2023-02-22T13:51:00.000Z,Themne,Bombali,1,Teko karenneh ,Rural,Female,Farmers gruop,Women's Leader ,100,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,n/a,Both,Very,Very,Very,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Culture don't permit them,No,Because of tooo much work ,Yes,n/a,Yes,n/a,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Not a Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Noon,Domestic Duties,"Domestic work
",Mindset of Gov Offical,Afraid of repraisal from government officials ,Confidence,Lack the confidence to ask government institution ,We need government help,Important,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Noon,Somewhat Important,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Help is need In this area,Social development fund is needed ,Social Development Funds,To be free from violence ,Freedom from Violence,Access to bank loan ,Access to Banks,I Don't Know Anybody,n/a,n/a,n/a,yes,Somewhat Familiar,Some difficulty to to conduct the interview ,Yes,n/a,109691378,2023-02-23T15:59:31,2023-02-23T15:59:31
2023-02-22T14:20:40.436Z,2023-02-22T14:37:59.755Z,2023-02-22T14:40:00.000Z,English,Bombali,1,Teko karenneh ,Rural,Male,Community school teacher , Senior Teacher ,100,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,n/a,Both,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Because of the culture ,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Noon ,Illiteracy,Illiteracy ,Domestic Duties,Domestic work ,Fear of Asking,Fear if repraisal from government officials ,We need to do more in the area of information disimination of information ,Somewhat Important,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,n/a,Somewhat Important,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,n/a,Bank loan ,Access to Banks,Scholarships,Scholarships,Job opportunities ,Job Opportunities,A Woman I Know,Land issues ,Did Not Understand the Question,n/a,yes,Familiar,Women need to do more in the area of information seeking ,Yes ,n/a,109691379,2023-02-23T15:59:32,2023-02-23T15:59:32
2023-02-22T14:38:05.075Z,2023-02-22T14:49:52.861Z,2023-02-22T14:58:00.000Z,Themne,Bombali,1,Teko karenneh ,Rural,Male,Community groups,Chairman ,100,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,Both,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Because they are disinterested ,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Small Barrier,How the people are going to be accountable to them,Information not Important to Women,Iack of interest ,Fear of Asking,Fear of repraisal from government officials ,Domestic Duties,Very domestic work ,n/a,Somewhat Important,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,n/a,Somewhat Important,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,n/a,Social development fund ,Social Development Funds,Access to bank loan ,Access to Banks,Educational opportunities ,Education,A Woman I Know,Seeking redress over land ,Not Sure,n/a,yes,Somewhat Familiar,Women needs to be encouraged to seeing information ,We need to educate them more about their right ,n/a,109691380,2023-02-23T15:59:32,2023-02-23T15:59:32
2023-02-06T11:57:42.160Z,2023-02-16T12:51:34.067Z,2023-02-06T13:17:00.000Z,English,Freetown,1,Kroo Bay,Urban,Male,Kroo Bay community steering group,Organization security,11_25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,Women,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,No,Not all because of the educational level,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,"For the kroo Bay women, about 30% listen to radio,  engage in social media, and busy working for money.",Illiteracy,The level of education,Don't Know Where to Ask,They don't know where to go for information,Fear of Asking,Fear of intimidation,"The organizations engaged in dealing with women should also focus in educating women in the Slums, especially my community.",Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All women should have right to education.,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,The kroo Bay community have a training center for empowering women.,Educational opportunities,Education,Women should know their rights,Education,Women must be included in  decision-making,Public Participation,A Woman I Know,"Women traders went to the ministry of trade to get  information on right to do business, they were not treated well.",Did Not Understand the Question,n/a,no,n/a,More information about the right to access information should be made available for women.,n/a,n/a,109416411,2023-02-16T18:48:51,2023-02-16T18:48:51
2023-03-03T16:17:02.866Z,2023-03-16T13:26:01.727Z,2023-03-08T13:01:00.000Z,English,Freetown,1,Lumely,Urban,Male,Section Chief Lumely,Korankor Section Chief,2000_5000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Both,Somewhat,Very,Very,Very,Very,Very,Very,Very,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,n/a,Yes,"Anytime women want information she will get,  just that they are not asking for information",Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,n/a,Fear of Asking,Fear of asking,Illiteracy,Illiteracy,Culturally Not Allowed,Culture believes,Be bold when seeking information and also culture should have a limit in information.,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All is important for women to improve their lives,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Everyone need good job opportunities to improve,Jobs opportunities,Job Opportunities,Scholarships opportunities,Scholarships,Bank loans,Access to Banks,I Don't Know Anybody,n/a,n/a,n/a,yes,Familiar,Women's accessing information should be preached in every part of the world .,It was very difficult to get his attention.,n/a,110947224,2023-03-16T13:26:53,2023-03-16T13:26:53
2023-03-03T10:59:26.721Z,2023-03-16T13:15:54.909Z,2023-03-03T11:40:00.000Z,English,Freetown,1,Kissy Road,Urban,Male,Keke Riders Union,Former president,2000_5000,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Both,Somewhat,Somewhat,Somewhat,Somewhat,Very,Very,Very,Very,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,No,Information is hard to get from government officials,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,n/a,Illiteracy,Illiteracy,Confidence,Confidence to ask Government for information,Language,Official Language,Adult education for women will help to improve their ability to seek information,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"The justice system is not easy for women especially whenever their rights are  violated. Some women I know have been going to court for over two years for land settlement, until now the court has not rule yet on the matter.",Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All are essential,Job opportunities,Job Opportunities,Educational opportunities,Education,Scholarships,Scholarships,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,They should go to radio stations to informed the public about the right to access information.,It all went well .,n/a,110946676,2023-03-16T13:16:17,2023-03-16T13:16:17
2023-03-01T10:26:20.474Z,2023-03-01T15:22:30.002Z,2023-03-01T11:07:00.000Z,English,Freetown,1,Murray town Junction,Urban,Male,Bike Riders Union,Organizing Secretary,11_25,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,Both,Very,Very,Very,Somewhat,Very,Very,Very,Somewhat,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,n/a,Yes,"Because they are always accommodated and taken as priority just as us whenever they visit offices, at times even more than us.",Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Not a Barrier,Large Barrier,Small Barrier,Not a Barrier,Not a Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,No other barrier,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Because they can make the women believe that they belongs to the community and is free to access whatever she wants.,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Because with them, women can achieved greater economy.",Vocational training/skills training,Vocational Training,How to start a business/SME,How to Start a Buisness,Educational opportunities,Education,I Don't Know Anybody,n/a,n/a,n/a,yes,Not Familiar,"Women should be first encouraged to be educated, this will help them to develop the courage to access information, as this will help them to be free from discrimination.",He was confident in giving me the information necessary. Was impressed with the confidence.,n/a,109985908,2023-03-01T15:24:20,2023-03-01T15:24:20
2023-03-01T10:45:51.473Z,2023-03-01T15:21:07.043Z,2023-03-01T11:45:00.000Z,English,Freetown,1,Murray town Junction,Urban,Female,Bike Riders Union Park,Chair lady,11_25,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,Both,Very,Very,Somewhat,Very,Somewhat,Somewhat,Very,Somewhat,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,n/a,No,"We are mostly side back whenever we try accessing information. Like if a woman is trying to access the laws in this country, it will be difficult. For even for some of us when trying to seek information about change in market prices, it will be difficult for us.",Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Not a Barrier,Large Barrier,Small Barrier,Small Barrier,Not a Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Not a Barrier,Small Barrier,No other barrier,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"They all deal with Law and rights, so they are all important.",Very Important,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Like for example the access to Banks for loans will help us increase in our business and increase our income. With the others, they can help women empower economically.",Access to Banks/Loans/credits,Access to Banks,Education,Education,How to start a business/SME,How to Start a Buisness,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,"Women accessing information will help improve their economic growth, especially for us that are engaged in business, as it helps know about the changes that occurs in the market.","She was too busy, but managed to respond to me.",n/a,109985914,2023-03-01T15:24:21,2023-03-01T15:24:21
2023-01-20T11:45:17.830+00:00,2023-04-05T09:35:32.469-04:00,2023-01-20T07:25:00-05:00,English,Freetown,1,Kissy community,Urban,Female,Tree planting,Public relations officer,51_100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Women,Not at all,Somewhat,Not at all,Not at all,Not at all,Somewhat,Very,Somewhat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,More women in the office today,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Most of the women don't know about the lawl,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Not at all,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Unimportant,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,The people refused to take,n/a,n/a,n/a,n/a,n/a,n/a,A Woman I Know,Yes,Yes,Fairly Easy,yes,Very Familiar,It hard to talk,n/a,n/a,108585551,2023-01-26T21:32:57,2023-04-05T13:35:30
2023-02-28T09:43:07.501Z,2023-02-28T15:01:06.999Z,2023-02-28T11:35:00.000Z,English,Freetown,1,Congo town,Urban,Female,Congo town Market fish sellers,Vice chair lady,51_100,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,Both,Somewhat,Very,Very,Very,Somewhat,Somewhat,Somewhat,Somewhat,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,n/a,No,"We are always marginalized and looked low upon whenever we go to offices for information, except you are half dressed .",Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,Small Barrier,No other,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All of this information is important in ensuring that the rights of women are promoted and protected.,Very Important,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Economic empowerment can only be achieved when you engage in things that are financially related. The above can help in empowering women to achieve greater economy.,Access to Banks/loans/credits,Access to Banks,How to start a business/SME,How to Start a Buisness,Educational opportunities,Education,Myself,Processing our organization documents,Yes,Very Difficult,no,n/a,"Access to information is a key and information should be made accessible to every woman, regardless of your age or position.",Lack of confidence in giving phone number. Public sensitization should be made in this community about women's rights in accessing information.,n/a,109876425,2023-02-28T15:01:40,2023-02-28T15:01:40
2023-03-01T12:26:09.787Z,2023-03-01T15:16:58.954Z,2023-03-01T13:26:00.000Z,English,Freetown,1,Aberdeen Community,Urban,Male,The Apostolic church,Pastor,51_100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,The way of life and how to be with God and fellow being.,Both,Somewhat,Very,Very,Very,Very,Somewhat,Somewhat,Somewhat,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,n/a,Yes,"Women are in fact the most precious interns of governance or getting information. Most information is obtained from women, they have more current news than most men.",Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Not a Barrier,Small Barrier,No other barrier,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,They all can promote women's rights.,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,They help empower women economically.,Job opportunities,Job Opportunities,Access to Banks/Loans/credits,Access to Banks,How to start a business/SME,How to Start a Buisness,I Don't Know Anybody,n/a,n/a,n/a,yes,Somewhat Familiar,Women accessing information is a good initiative and platform that will help less privileged and privileged women to get access to information that would be important to them.,Responds were clear and straight forward.,n/a,109985928,2023-03-01T15:24:23,2023-03-01T15:24:23
2023-02-16T13:48:41.265Z,2023-02-16T14:08:06.090Z,2023-02-16T14:08:00.000Z,English,Freetown,1,Rawdon Street ,Urban,Female,Downtown Ladies ,Chair lady ,51_100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Women,Very,Very,Somewhat,Very,Very,Very,Very,Somewhat,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,n/a,No,Because it is believed that men have more right than women.,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Not a Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,Not a Barrier,n/a,Confidence,Confidence to ask Government for information ,Illiteracy,Illiteracy ,Fear of Asking,Fear of asking for information ,Government should preach tolerance message to encourage women to access information.,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,They are all valuable ,Very Important,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,They are all valuable ,Access to Banks/Loans,Access to Banks,How to start a business ,How to Start a Buisness,Job opportunities ,Job Opportunities,I Don't Know Anybody,n/a,n/a,n/a,yes,Somewhat Familiar,No,The woman was very busy but still gave us time to interview.,n/a,109416451,2023-02-16T18:49:16,2023-02-16T18:49:16
